age,d18O,Ca2
12240,-38.6,103.55
12260,-38.6,103.55
12260,-41.08,144.65
12280,-41.08,144.65
12280,-40.87,148.2
12300,-40.87,148.2
12300,-40.9,191.36
12320,-40.9,191.36
12320,-39.39,162.1
12340,-39.39,162.1
12340,-41.24,142.12
12360,-41.24,142.12
12360,-40.18,157.53
12380,-40.18,157.53
12380,-41.9,127.48
12400,-41.9,127.48
12400,-38.83,121.87
12420,-38.83,121.87
12420,-40.31,129.64
12440,-40.31,129.64
12440,-41.11,154.09
12460,-41.11,154.09
12460,-39.62,140.05
12480,-39.62,140.05
12480,-40.17,156.23
12500,-40.17,156.23
12500,-40.88,226.62
12520,-40.88,226.62
12520,-40.53,187.08
12540,-40.53,187.08
12540,-41.6,220.9
12560,-41.6,220.9
12560,-41.58,153.99
12580,-41.58,153.99
12580,-41.1,220.22
12600,-41.1,220.22
12600,-41.61,285.33
12620,-41.61,285.33
12620,-39.95,224.81
12640,-39.95,224.81
12640,-42.37,193.81
12660,-42.37,193.81
12660,-40.55,222.88
12680,-40.55,222.88
12680,-41.77,231.04
12700,-41.77,231.04
12700,-41.72,159.87
12720,-41.72,159.87
12720,-42.07,234.9
12740,-42.07,234.9
12740,-41.83,143.74
12760,-41.83,143.74
12760,-40.56,115.47
12780,-40.56,115.47
12780,-40.59,100.18
12800,-40.59,100.18
12800,-41.04,65.42
12820,-41.04,65.42
12820,-39.15,56.7
12840,-39.15,56.7
12840,-39.63,49.92
12860,-39.63,49.92
12860,-38.74,39.74
12880,-38.74,39.74
12880,-39.33,30.93
12900,-39.33,30.93
12900,-37.9,28.15
12920,-37.9,28.15
12920,-38,22.76
12940,-38,22.76
12940,-38.96,22.09
12960,-38.96,22.09
12960,-37.69,19.81
12980,-37.69,19.81
12980,-38.24,21.77
13000,-38.24,21.77
13000,-38.79,32.29
13020,-38.79,32.29
13020,-38.72,44.06
13040,-38.72,44.06
13040,-38.78,31.06
13060,-38.78,31.06
13060,-38.96,33.42
13080,-38.96,33.42
13080,-39.43,38.89
13100,-39.43,38.89
13100,-39.65,49.93
13120,-39.65,49.93
13120,-40.52,50.08
13140,-40.52,50.08
13140,-40.19,64.68
13160,-40.19,64.68
13160,-39.48,51.03
13180,-39.48,51.03
13180,-39.9,50.12
13200,-39.9,50.12
13200,-40.58,65.46
13220,-40.58,65.46
13220,-39.11,53.9
13240,-39.11,53.9
13240,-39.4,39.83
13260,-39.4,39.83
13260,-39.48,35.95
13280,-39.48,35.95
13280,-38.34,32.97
13300,-38.34,32.97
13300,-39.48,27.62
13320,-39.48,27.62
13320,-38.16,25.03
13340,-38.16,25.03
13340,-37.41,29.5
13360,-37.41,29.5
13360,-38.17,28.87
13380,-38.17,28.87
13380,-37.84,23.84
13400,-37.84,23.84
13400,-38.32,21.18
13420,-38.32,21.18
13420,-37.26,26.05
13440,-37.26,26.05
13440,-37.96,22.38
13460,-37.96,22.38
13460,-38.08,26.22
13480,-38.08,26.22
13480,-37.52,34.46
13500,-37.52,34.46
13500,-36.31,33.52
13520,-36.31,33.52
13520,-37.08,22.2
13540,-37.08,22.2
13540,-37.21,31.11
13560,-37.21,31.11
13560,-37.62,25.98
13580,-37.62,25.98
13580,-37.66,35.68
13600,-37.66,35.68
13600,-39.65,50.97
13620,-39.65,50.97
13620,-39.14,52.4
13640,-39.14,52.4
13640,-37.72,39.94
13660,-37.72,39.94
13660,-37.83,27.37
13680,-37.83,27.37
13680,-37.4,22.69
13700,-37.4,22.69
13700,-38.18,22.87
13720,-38.18,22.87
13720,-37.47,25.88
13740,-37.47,25.88
13740,-37.16,30.3
13760,-37.16,30.3
13760,-37.62,25.52
13780,-37.62,25.52
13780,-37.88,31.31
13800,-37.88,31.31
13800,-37.88,27.06
13820,-37.88,27.06
13820,-37.71,30.22
13840,-37.71,30.22
13840,-38.17,28.31
13860,-38.17,28.31
13860,-36.91,31.98
13880,-36.91,31.98
13880,-38.39,31.33
13900,-38.39,31.33
13900,-36.9,32.39
13920,-36.9,32.39
13920,-37.27,23.58
13940,-37.27,23.58
13940,-37.45,38.93
13960,-37.45,38.93
13960,-38.12,34.95
13980,-38.12,34.95
13980,-38.61,41.47
14000,-38.61,41.47
14000,-39.97,64.91
14020,-39.97,64.91
14020,-39.2,66.43
14040,-39.2,66.43
14040,-39.42,51.95
14060,-39.42,51.95
14060,-39.05,41.49
14080,-39.05,41.49
14080,-37.03,23.12
14100,-37.03,23.12
14100,-37.35,26.37
14120,-37.35,26.37
14120,-37.16,29.84
14140,-37.16,29.84
14140,-37.55,28.43
14160,-37.55,28.43
14160,-38.22,38.3
14180,-38.22,38.3
14180,-37.14,22.61
14200,-37.14,22.61
14200,-36.96,25.39
14220,-36.96,25.39
14220,-37.24,18.28
14240,-37.24,18.28
14240,-36.48,24.27
14260,-36.48,24.27
14260,-36.63,27.3
14280,-36.63,27.3
14280,-35.97,24.43
14300,-35.97,24.43
14300,-35.63,26.39
14320,-35.63,26.39
14320,-35.42,20.44
14340,-35.42,20.44
14340,-36.28,23.09
14360,-36.28,23.09
14360,-36.57,25.52
14380,-36.57,25.52
14380,-35.78,28.12
14400,-35.78,28.12
14400,-36.33,24.58
14420,-36.33,24.58
14420,-35.92,27.41
14440,-35.92,27.41
14440,-35.73,21.72
14460,-35.73,21.72
14460,-36.27,20.01
14480,-36.27,20.01
14480,-34.69,18.38
14500,-34.69,18.38
14500,-35.01,20.85
14520,-35.01,20.85
14520,-35.67,17.83
14540,-35.67,17.83
14540,-35.06,25.02
14560,-35.06,25.02
14560,-35.86,22.95
14580,-35.86,22.95
14580,-35.25,16.9
14600,-35.25,16.9
14600,-36.34,18.01
14620,-36.34,18.01
14620,-36.93,35.7
14640,-36.93,35.7
14640,-35.81,27.43
14660,-35.81,27.43
14660,-37.58,33.97
14680,-37.58,33.97
14680,-38.6,64.65
14700,-38.6,64.65
14700,-38.56,93.29
14720,-38.56,93.29
14720,-39.89,114.57
14740,-39.89,114.57
14740,-40.5,125.03
14760,-40.5,125.03
14760,-40.46,169.13
14780,-40.46,169.13
14780,-39.13,135.71
14800,-39.13,135.71
14800,-38.73,121.52
14820,-38.73,121.52
14820,-39.96,136.69
14840,-39.96,136.69
14840,-39.33,132.42
14860,-39.33,132.42
14860,-39.55,120.68
14880,-39.55,120.68
14880,-39.7,136.99
14900,-39.7,136.99
14900,-41.28,121.19
14920,-41.28,121.19
14920,-38.15,124.27
14940,-38.15,124.27
14940,-39.43,132.98
14960,-39.43,132.98
14960,-39.15,165.32
14980,-39.15,165.32
14980,-39.76,176.83
15000,-39.76,176.83
15000,-38.55,156.23
15020,-38.55,156.23
15020,-40.57,149.44
15040,-40.57,149.44
15040,-39.62,160.22
15060,-39.62,160.22
15060,-39.51,177.69
15080,-39.51,177.69
15080,-40.5,181.83
15100,-40.5,181.83
15100,-39.74,178.07
15120,-39.74,178.07
15120,-39.31,166.79
15140,-39.31,166.79
15140,-40.18,168.77
15160,-40.18,168.77
15160,-40.16,178.29
15180,-40.16,178.29
15180,-39.41,234.06
15200,-39.41,234.06
15200,-39.32,176.02
15220,-39.32,176.02
15220,-39.54,178.59
15240,-39.54,178.59
15240,-38.58,163.97
15260,-38.58,163.97
15260,-38.57,143.5
15280,-38.57,143.5
15280,-39.61,277.77
15300,-39.61,277.77
15300,-39.12,174.57
15320,-39.12,174.57
15320,-40.01,159.6
15340,-40.01,159.6
15340,-39.22,180.46
15360,-39.22,180.46
15360,-39.49,217.77
15380,-39.49,217.77
15380,-39.27,212.08
15400,-39.27,212.08
15400,-39.03,186
15420,-39.03,186
15420,-40.15,185.13
15440,-40.15,185.13
15440,-39.75,166.45
15460,-39.75,166.45
15460,-40.47,151.49
15480,-40.47,151.49
15480,-39.4,152.56
15500,-39.4,152.56
15500,-39.17,189.84
15520,-39.17,189.84
15520,-40.58,176.47
15540,-40.58,176.47
15540,-39.81,179.25
15560,-39.81,179.25
15560,-42.2,236.39
15580,-42.2,236.39
15580,-40.2,169.42
15600,-40.2,169.42
15600,-40.7,186.36
15620,-40.7,186.36
15620,-39.02,177.72
15640,-39.02,177.72
15640,-39.05,178.97
15660,-39.05,178.97
15660,-38.7,179.49
15680,-38.7,179.49
15680,-40.59,191.26
15700,-40.59,191.26
15700,-38.49,166.14
15720,-38.49,166.14
15720,-39.12,182.52
15740,-39.12,182.52
15740,-42.52,234.4
15760,-42.52,234.4
15760,-39.61,188.11
15780,-39.61,188.11
15780,-40.09,195.2
15800,-40.09,195.2
15800,-39.77,231.36
15820,-39.77,231.36
15820,-39.57,214.71
15840,-39.57,214.71
15840,-40.52,222.22
15860,-40.52,222.22
15860,-39.76,189.02
15880,-39.76,189.02
15880,-40.38,185.98
15900,-40.38,185.98
15900,-39.3,228.31
15920,-39.3,228.31
15920,-40.34,221.92
15940,-40.34,221.92
15940,-39.42,232.73
15960,-39.42,232.73
15960,-40.25,201.14
15980,-40.25,201.14
15980,-39.69,241.47
16000,-39.69,241.47
16000,-41.5,327.75
16020,-41.5,327.75
16020,-41.11,292.55
16040,-41.11,292.55
16040,-40.66,331.66
16060,-40.66,331.66
16060,-40.58,342.3
16080,-40.58,342.3
16080,-41.39,318.79
16100,-41.39,318.79
16100,-40.5,273.21
16120,-40.5,273.21
16120,-41.16,455.61
16140,-41.16,455.61
16140,-41.82,347.85
16160,-41.82,347.85
16160,-39.57,273.07
16180,-39.57,273.07
16180,-39.34,225.09
16200,-39.34,225.09
16200,-39.33,229.89
16220,-39.33,229.89
16220,-40.44,336.41
16240,-40.44,336.41
16240,-39.92,272.01
16260,-39.92,272.01
16260,-38.49,205.99
16280,-38.49,205.99
16280,-38.89,264.75
16300,-38.89,264.75
16300,-39.09,226.78
16320,-39.09,226.78
16320,-39.49,305.57
16340,-39.49,305.57
16340,-39.44,215.63
16360,-39.44,215.63
16360,-38.78,295.01
16380,-38.78,295.01
16380,-40.7,251.99
16400,-40.7,251.99
16400,-39.1,233.36
16420,-39.1,233.36
16420,-39.55,354.24
16440,-39.55,354.24
16440,-40.38,284.64
16460,-40.38,284.64
16460,-40.59,316.55
16480,-40.59,316.55
16480,-40.03,382.06
16500,-40.03,382.06
16500,-39.22,251.15
16520,-39.22,251.15
16520,-40.06,352.09
16540,-40.06,352.09
16540,-38.22,365.55
16560,-38.22,365.55
16560,-38.78,241.39
16580,-38.78,241.39
16580,-38.97,308.6
16600,-38.97,308.6
16600,-38.54,367.76
16620,-38.54,367.76
16620,-39.81,341.64
16640,-39.81,341.64
16640,-39.6,324.13
16660,-39.6,324.13
16660,-39.87,285.82
16680,-39.87,285.82
16680,-39.61,357.95
16700,-39.61,357.95
16700,-39.7,287.38
16720,-39.7,287.38
16720,-40.27,410.09
16740,-40.27,410.09
16740,-40.58,485.6
16760,-40.58,485.6
16760,-40.89,443.85
16780,-40.89,443.85
16780,-38.15,330.6
16800,-38.15,330.6
16800,-39.51,410.16
16820,-39.51,410.16
16820,-40.23,445.34
16840,-40.23,445.34
16840,-38.59,275.92
16860,-38.59,275.92
16860,-40.61,443.47
16880,-40.61,443.47
16880,-39.53,388.63
16900,-39.53,388.63
16900,-40.23,440.97
16920,-40.23,440.97
16920,-40.39,339.93
16940,-40.39,339.93
16940,-41.43,465.44
16960,-41.43,465.44
16960,-40.04,367.4
16980,-40.04,367.4
16980,-40.11,376.8
17000,-40.11,376.8
17000,-39.46,349.63
17020,-39.46,349.63
17020,-39.6,303.65
17040,-39.6,303.65
17040,-40.58,310.33
17060,-40.58,310.33
17060,-39.06,339.85
17080,-39.06,339.85
17080,-38.68,320.7
17100,-38.68,320.7
17100,-39.64,312.78
17120,-39.64,312.78
17120,-41.1,404.95
17140,-41.1,404.95
17140,-40.03,373.13
17160,-40.03,373.13
17160,-40.11,481.47
17180,-40.11,481.47
17180,-39.76,316.18
17200,-39.76,316.18
17200,-38.31,294.37
17220,-38.31,294.37
17220,-40.21,298.18
17240,-40.21,298.18
17240,-41.38,433.84
17260,-41.38,433.84
17260,-39.96,377.51
17280,-39.96,377.51
17280,-40.34,337.97
17300,-40.34,337.97
17300,-39.82,352.43
17320,-39.82,352.43
17320,-39.72,411.59
17340,-39.72,411.59
17340,-39.57,391.8
17360,-39.57,391.8
17360,-40.66,344.38
17380,-40.66,344.38
17380,-40.71,468.03
17400,-40.71,468.03
17400,-41.07,458.35
17420,-41.07,458.35
17420,-40.95,435.94
17440,-40.95,435.94
17440,-39.72,350.18
17460,-39.72,350.18
17460,-39.42,384.89
17480,-39.42,384.89
17480,-38.64,307.33
17500,-38.64,307.33
17500,-38.45,267.31
17520,-38.45,267.31
17520,-38.7,279.76
17540,-38.7,279.76
17540,-39.36,314.22
17560,-39.36,314.22
17560,-39.49,227.55
17580,-39.49,227.55
17580,-39.29,219.01
17600,-39.29,219.01
17600,-39,233.42
17620,-39,233.42
17620,-39.71,224.35
17640,-39.71,224.35
17640,-38,158.49
17660,-38,158.49
17660,-37.61,177.67
17680,-37.61,177.67
17680,-39.85,185.63
17700,-39.85,185.63
17700,-39.84,227.83
17720,-39.84,227.83
17720,-38.12,209.24
17740,-38.12,209.24
17740,-37.38,206.22
17760,-37.38,206.22
17760,-38.92,226.29
17780,-38.92,226.29
17780,-40.35,196.7
17800,-40.35,196.7
17800,-38.52,137.53
17820,-38.52,137.53
17820,-38.57,162.14
17840,-38.57,162.14
17840,-39.85,194.13
17860,-39.85,194.13
17860,-38.03,188.4
17880,-38.03,188.4
17880,-37,215.18
17900,-37,215.18
17900,-39.33,266.14
17920,-39.33,266.14
17920,-38.1,263.79
17940,-38.1,263.79
17940,-39.32,311.54
17960,-39.32,311.54
17960,-38.38,225.07
17980,-38.38,225.07
17980,-38.72,218.84
18000,-38.72,218.84
18000,-39.44,245.09
18020,-39.44,245.09
18020,-39.4,336.26
18040,-39.4,336.26
18040,-39.48,241.08
18060,-39.48,241.08
18060,-38.14,196.74
18080,-38.14,196.74
18080,-40.92,191.82
18100,-40.92,191.82
18100,-40.19,198.2
18120,-40.19,198.2
18120,-40.1,201.5
18140,-40.1,201.5
18140,-38.08,161.09
18160,-38.08,161.09
18160,-37.61,154.21
18180,-37.61,154.21
18180,-38.26,159.64
18200,-38.26,159.64
18200,-39.09,231.36
18220,-39.09,231.36
18220,-39.12,264.36
18240,-39.12,264.36
18240,-39.5,167.34
18260,-39.5,167.34
18260,-40.31,202.5
18280,-40.31,202.5
18280,-38.85,230.55
18300,-38.85,230.55
18300,-38.02,254.77
18320,-38.02,254.77
18320,-39.97,175.55
18340,-39.97,175.55
18340,-40.05,232.95
18360,-40.05,232.95
18360,-37.93,194.2
18380,-37.93,194.2
18380,-38.58,203.62
18400,-38.58,203.62
18400,-38.28,159.1
18420,-38.28,159.1
18420,-38.13,154.23
18440,-38.13,154.23
18440,-37.8,153.78
18460,-37.8,153.78
18460,-38.28,158.68
18480,-38.28,158.68
18480,-39.85,118.23
18500,-39.85,118.23
18500,-38.58,168.6
18520,-38.58,168.6
18520,-38.69,180.28
18540,-38.69,180.28
18540,-39.08,145.61
18560,-39.08,145.61
18560,-39.86,153.19
18580,-39.86,153.19
18580,-37.86,171.71
18600,-37.86,171.71
18600,-41.11,224.56
18620,-41.11,224.56
18620,-37.39,175.12
18640,-37.39,175.12
18640,-38.34,173.67
18660,-38.34,173.67
18660,-38.89,175.99
18680,-38.89,175.99
18680,-39.01,219.53
18700,-39.01,219.53
18700,-38.18,181.26
18720,-38.18,181.26
18720,-39.31,191.76
18740,-39.31,191.76
18740,-38.24,195.17
18760,-38.24,195.17
18760,-40.05,197.73
18780,-40.05,197.73
18780,-40.38,193.2
18800,-40.38,193.2
18800,-40.14,171.4
18820,-40.14,171.4
18820,-40.07,188.2
18840,-40.07,188.2
18840,-40.27,162.1
18860,-40.27,162.1
18860,-39.71,169.91
18880,-39.71,169.91
18880,-40.03,220.24
18900,-40.03,220.24
18900,-38.97,224.55
18920,-38.97,224.55
18920,-37.26,191.99
18940,-37.26,191.99
18940,-39.23,252.44
18960,-39.23,252.44
18960,-38.8,225.74
18980,-38.8,225.74
18980,-38.67,192.27
19000,-38.67,192.27
19000,-39.58,191.84
19020,-39.58,191.84
19020,-37.79,140.47
19040,-37.79,140.47
19040,-39.92,215.91
19060,-39.92,215.91
19060,-39.41,207.91
19080,-39.41,207.91
19080,-38.5,228.22
19100,-38.5,228.22
19100,-37.86,184.85
19120,-37.86,184.85
19120,-39.36,204.83
19140,-39.36,204.83
19140,-38.42,210.14
19160,-38.42,210.14
19160,-39.28,234.4
19180,-39.28,234.4
19180,-38.62,170.47
19200,-38.62,170.47
19200,-39.77,223.38
19220,-39.77,223.38
19220,-38.36,174.4
19240,-38.36,174.4
19240,-39.97,151.51
19260,-39.97,151.51
19260,-39.75,192.24
19280,-39.75,192.24
19280,-38.98,186.38
19300,-38.98,186.38
19300,-38.78,143.37
19320,-38.78,143.37
19320,-39.17,174.52
19340,-39.17,174.52
19340,-38.39,141.12
19360,-38.39,141.12
19360,-39.69,153.52
19380,-39.69,153.52
19380,-37.49,144.66
19400,-37.49,144.66
19400,-39.08,150.85
19420,-39.08,150.85
19420,-38.67,174.35
19440,-38.67,174.35
19440,-38.53,163.48
19460,-38.53,163.48
19460,-40.55,208.83
19480,-40.55,208.83
19480,-39.74,162.93
19500,-39.74,162.93
19500,-40.06,186.37
19520,-40.06,186.37
19520,-38.84,191.13
19540,-38.84,191.13
19540,-40.09,190.23
19560,-40.09,190.23
19560,-39.15,177.94
19580,-39.15,177.94
19580,-38.39,129.18
19600,-38.39,129.18
19600,-39.47,171.96
19620,-39.47,171.96
19620,-39.77,164.22
19640,-39.77,164.22
19640,-39.49,200.16
19660,-39.49,200.16
19660,-38.68,145.79
19680,-38.68,145.79
19680,-40.12,230.08
19700,-40.12,230.08
19700,-39.43,275.16
19720,-39.43,275.16
19720,-41.77,318.01
19740,-41.77,318.01
19740,-39.21,242.04
19760,-39.21,242.04
19760,-40.74,255.68
19780,-40.74,255.68
19780,-42.08,283.61
19800,-42.08,283.61
19800,-39.46,234.7
19820,-39.46,234.7
19820,-38.9,203.25
19840,-38.9,203.25
19840,-40.72,207.59
19860,-40.72,207.59
19860,-39.6,233.16
19880,-39.6,233.16
19880,-39.64,310.9
19900,-39.64,310.9
19900,-39.55,205.71
19920,-39.55,205.71
19920,-39.1,221.95
19940,-39.1,221.95
19940,-40.14,226.92
19960,-40.14,226.92
19960,-41.39,231.3
19980,-41.39,231.3
19980,-41.23,236.32
20000,-41.23,236.32
20000,-40.31,214.78
20020,-40.31,214.78
20020,-40,223.23
20040,-40,223.23
20040,-40,224.85
20060,-40,224.85
20060,-41.13,223.21
20080,-41.13,223.21
20080,-40.24,248.79
20100,-40.24,248.79
20100,-39.11,246.66
20120,-39.11,246.66
20120,-40,243.4
20140,-40,243.4
20140,-39.37,182.11
20160,-39.37,182.11
20160,-40.48,205.72
20180,-40.48,205.72
20180,-40.14,176.1
20200,-40.14,176.1
20200,-38.72,168.31
20220,-38.72,168.31
20220,-40.78,203.46
20240,-40.78,203.46
20240,-40.31,259.13
20260,-40.31,259.13
20260,-40.68,238.82
20280,-40.68,238.82
20280,-40.65,190.2
20300,-40.65,190.2
20300,-40.78,204.05
20320,-40.78,204.05
20320,-40.22,247.42
20340,-40.22,247.42
20340,-40.27,252.91
20360,-40.27,252.91
20360,-40.85,NA
20380,-40.85,NA
20380,-41.92,378.86
20400,-41.92,378.86
20400,-40.71,282.96
20420,-40.71,282.96
20420,-41.25,302.77
20440,-41.25,302.77
20440,-40.24,277.7
20460,-40.24,277.7
20460,-41.25,216.73
20480,-41.25,216.73
20480,-41.53,230.85
20500,-41.53,230.85
20500,-40.28,186.35
20520,-40.28,186.35
20520,-40.38,179.76
20540,-40.38,179.76
20540,-40.54,232.04
20560,-40.54,232.04
20560,-39.8,206.04
20580,-39.8,206.04
20580,-39.54,146.33
20600,-39.54,146.33
20600,-40.18,163.15
20620,-40.18,163.15
20620,-38.7,193.81
20640,-38.7,193.81
20640,-39.25,178.18
20660,-39.25,178.18
20660,-40.67,202.81
20680,-40.67,202.81
20680,-40.2,208.02
20700,-40.2,208.02
20700,-38.87,149.72
20720,-38.87,149.72
20720,-40.69,205.96
20740,-40.69,205.96
20740,-40.19,227.3
20760,-40.19,227.3
20760,-40.19,220.5
20780,-40.19,220.5
20780,-40.3,233.7
20800,-40.3,233.7
20800,-40.3,287.25
20820,-40.3,287.25
20820,-38.76,227.42
20840,-38.76,227.42
20840,-39.31,263.7
20860,-39.31,263.7
20860,-41.85,278.65
20880,-41.85,278.65
20880,-41.25,348.38
20900,-41.25,348.38
20900,-40.29,261.52
20920,-40.29,261.52
20920,-41.6,241.1
20940,-41.6,241.1
20940,-40.39,268.89
20960,-40.39,268.89
20960,-41.27,261.68
20980,-41.27,261.68
20980,-40.43,263.17
21000,-40.43,263.17
21000,-41.1,267.28
21020,-41.1,267.28
21020,-39.38,273.73
21040,-39.38,273.73
21040,-41.4,265.46
21060,-41.4,265.46
21060,-41.53,219.63
21080,-41.53,219.63
21080,-41.1,299.38
21100,-41.1,299.38
21100,-40.24,275.04
21120,-40.24,275.04
21120,-39.82,236.75
21140,-39.82,236.75
21140,-40.85,245.76
21160,-40.85,245.76
21160,-41.56,305.79
21180,-41.56,305.79
21180,-41.07,254.98
21200,-41.07,254.98
21200,-41.05,253.43
21220,-41.05,253.43
21220,-40.49,224.5
21240,-40.49,224.5
21240,-40.21,270.31
21260,-40.21,270.31
21260,-40.93,259.8
21280,-40.93,259.8
21280,-40.89,346.69
21300,-40.89,346.69
21300,-42.35,253.21
21320,-42.35,253.21
21320,-41.62,268.81
21340,-41.62,268.81
21340,-40.89,323.2
21360,-40.89,323.2
21360,-40.72,249.8
21380,-40.72,249.8
21380,-40.96,286.5
21400,-40.96,286.5
21400,-41.03,270.26
21420,-41.03,270.26
21420,-41.45,253.53
21440,-41.45,253.53
21440,-42.39,335.86
21460,-42.39,335.86
21460,-41.36,480.67
21480,-41.36,480.67
21480,-42.12,374.16
21500,-42.12,374.16
21500,-42.24,313.86
21520,-42.24,313.86
21520,-39.98,248.01
21540,-39.98,248.01
21540,-40.41,284.94
21560,-40.41,284.94
21560,-40.71,351.13
21580,-40.71,351.13
21580,-40.75,379.82
21600,-40.75,379.82
21600,-40.99,304.09
21620,-40.99,304.09
21620,-41.82,356.26
21640,-41.82,356.26
21640,-40.19,349.61
21660,-40.19,349.61
21660,-41.3,333.02
21680,-41.3,333.02
21680,-41.2,435.71
21700,-41.2,435.71
21700,-42.22,375.52
21720,-42.22,375.52
21720,-42.01,339.04
21740,-42.01,339.04
21740,-41.9,391.35
21760,-41.9,391.35
21760,-41.18,302.57
21780,-41.18,302.57
21780,-41.17,238.81
21800,-41.17,238.81
21800,-40.43,239.92
21820,-40.43,239.92
21820,-41.09,276.5
21840,-41.09,276.5
21840,-40.02,306.37
21860,-40.02,306.37
21860,-39.67,229.51
21880,-39.67,229.51
21880,-40.41,256.56
21900,-40.41,256.56
21900,-41.2,287.62
21920,-41.2,287.62
21920,-41.39,281.72
21940,-41.39,281.72
21940,-40.45,279.94
21960,-40.45,279.94
21960,-39.96,276.83
21980,-39.96,276.83
21980,-41.85,261.36
22000,-41.85,261.36
22000,-42.75,309.29
22020,-42.75,309.29
22020,-41.03,254.61
22040,-41.03,254.61
22040,-40.72,249.68
22060,-40.72,249.68
22060,-39.52,295.97
22080,-39.52,295.97
22080,-41.03,268.92
22100,-41.03,268.92
22100,-41.78,305.3
22120,-41.78,305.3
22120,-41.42,344.54
22140,-41.42,344.54
22140,-40.15,264.53
22160,-40.15,264.53
22160,-41.59,291.04
22180,-41.59,291.04
22180,-41.1,265.1
22200,-41.1,265.1
22200,-39.78,274.58
22220,-39.78,274.58
22220,-40.08,204.26
22240,-40.08,204.26
22240,-41.82,263.06
22260,-41.82,263.06
22260,-40.3,281.4
22280,-40.3,281.4
22280,-39.78,263.92
22300,-39.78,263.92
22300,-39.91,338.83
22320,-39.91,338.83
22320,-40.9,257.22
22340,-40.9,257.22
22340,-42.27,306.49
22360,-42.27,306.49
22360,-41.35,326.38
22380,-41.35,326.38
22380,-42.31,307.44
22400,-42.31,307.44
22400,-41.67,299.77
22420,-41.67,299.77
22420,-41.27,261.44
22440,-41.27,261.44
22440,-41.75,246.31
22460,-41.75,246.31
22460,-40.84,191.65
22480,-40.84,191.65
22480,-41.58,268.67
22500,-41.58,268.67
22500,-40.16,268.33
22520,-40.16,268.33
22520,-40.53,266.65
22540,-40.53,266.65
22540,-42.11,289.78
22560,-42.11,289.78
22560,-39.93,207.77
22580,-39.93,207.77
22580,-41.58,276.43
22600,-41.58,276.43
22600,-39.64,256.23
22620,-39.64,256.23
22620,-40.84,231.03
22640,-40.84,231.03
22640,-40.44,255.1
22660,-40.44,255.1
22660,-41.83,273.14
22680,-41.83,273.14
22680,-42.94,252.8
22700,-42.94,252.8
22700,-41.81,203.53
22720,-41.81,203.53
22720,-39.25,194.18
22740,-39.25,194.18
22740,-39.84,240.96
22760,-39.84,240.96
22760,-40.43,229.69
22780,-40.43,229.69
22780,-40.97,206.39
22800,-40.97,206.39
22800,-41.09,268.73
22820,-41.09,268.73
22820,-41.54,243.62
22840,-41.54,243.62
22840,-40.5,210.15
22860,-40.5,210.15
22860,-40.62,216.16
22880,-40.62,216.16
22880,-40.41,186.1
22900,-40.41,186.1
22900,-40.03,138.58
22920,-40.03,138.58
22920,-39.53,99.32
22940,-39.53,99.32
22940,-37.85,78.26
22960,-37.85,78.26
22960,-38.34,97.42
22980,-38.34,97.42
22980,-39.34,97.8
23000,-39.34,97.8
23000,-39.53,138.19
23020,-39.53,138.19
23020,-40.62,148.94
23040,-40.62,148.94
23040,-41.59,202.94
23060,-41.59,202.94
23060,-40.04,168.7
23080,-40.04,168.7
23080,-41.99,216.21
23100,-41.99,216.21
23100,-40.83,161.39
23120,-40.83,161.39
23120,-41.93,183.36
23140,-41.93,183.36
23140,-41.68,211.72
23160,-41.68,211.72
23160,-40.8,217.28
23180,-40.8,217.28
23180,-42.53,196.25
23200,-42.53,196.25
23200,-41.08,238.04
23220,-41.08,238.04
23220,-40.46,181.1
23240,-40.46,181.1
23240,-39.77,106.59
23260,-39.77,106.59
23260,-39.21,84.55
23280,-39.21,84.55
23280,-37.75,98.21
23300,-37.75,98.21
23300,-37.45,61.34
23320,-37.45,61.34
23320,-38.53,63.59
23340,-38.53,63.59
23340,-39.34,68.66
23360,-39.34,68.66
23360,-39.89,99.95
23380,-39.89,99.95
23380,-38.35,179.27
23400,-38.35,179.27
23400,-40.67,282.95
23420,-40.67,282.95
23420,-41.96,283.14
23440,-41.96,283.14
23440,-41.54,448.13
23460,-41.54,448.13
23460,-40.41,452.52
23480,-40.41,452.52
23480,-42.21,535.92
23500,-42.21,535.92
23500,-41.49,583.63
23520,-41.49,583.63
23520,-41.6,546.82
23540,-41.6,546.82
23540,-41.63,444.54
23560,-41.63,444.54
23560,-42.27,692.68
23580,-42.27,692.68
23580,-42.02,742.91
23600,-42.02,742.91
23600,-41.68,681.22
23620,-41.68,681.22
23620,-40.7,655.33
23640,-40.7,655.33
23640,-42.89,548.27
23660,-42.89,548.27
23660,-41.91,564.43
23680,-41.91,564.43
23680,-43.29,700.79
23700,-43.29,700.79
23700,-44.06,599.72
23720,-44.06,599.72
23720,-42.5,719.15
23740,-42.5,719.15
23740,-42.53,558.31
23760,-42.53,558.31
23760,-40.12,552.98
23780,-40.12,552.98
23780,-41.77,669.09
23800,-41.77,669.09
23800,-42.48,782.96
23820,-42.48,782.96
23820,-41.76,751.28
23840,-41.76,751.28
23840,-43.63,NA
23860,-43.63,NA
23860,-44.89,657.78
23880,-44.89,657.78
23880,-42.91,604.76
23900,-42.91,604.76
23900,-43.35,708.18
23920,-43.35,708.18
